SampleID,TM_BAM
K0482_spike_in__05_from_pool_Gastric_label_Gastric_replicate_2,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0482_spike_in__05_from_pool_Gastric_label_Gastric_replicate_2.sorted.bam
K0704_spike_in__05_from_pool_Gastric_label_Gastric_replicate_0,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0704_spike_in__05_from_pool_Gastric_label_Gastric_replicate_0.sorted.bam
K0465_spike_in__05_from_pool_Gastric_label_Gastric_replicate_1,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0465_spike_in__05_from_pool_Gastric_label_Gastric_replicate_1.sorted.bam
K0393_spike_in__05_from_pool_Gastric_label_Gastric_replicate_0,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0393_spike_in__05_from_pool_Gastric_label_Gastric_replicate_0.sorted.bam
K0793_spike_in__05_from_pool_Gastric_label_Gastric_replicate_1,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0793_spike_in__05_from_pool_Gastric_label_Gastric_replicate_1.sorted.bam
K0805_spike_in__05_from_pool_Gastric_label_Gastric_replicate_0,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0805_spike_in__05_from_pool_Gastric_label_Gastric_replicate_0.sorted.bam
K0702_spike_in__05_from_pool_Gastric_label_Gastric_replicate_1,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0702_spike_in__05_from_pool_Gastric_label_Gastric_replicate_1.sorted.bam
K0698_spike_in__05_from_pool_Gastric_label_Gastric_replicate_0,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0698_spike_in__05_from_pool_Gastric_label_Gastric_replicate_0.sorted.bam
K0599_spike_in__05_from_pool_Gastric_label_Gastric_replicate_0,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0599_spike_in__05_from_pool_Gastric_label_Gastric_replicate_0.sorted.bam
K0923_spike_in__05_from_pool_Gastric_label_Gastric_replicate_1,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0923_spike_in__05_from_pool_Gastric_label_Gastric_replicate_1.sorted.bam
K0771_spike_in__05_from_pool_Gastric_label_Gastric_replicate_1,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0771_spike_in__05_from_pool_Gastric_label_Gastric_replicate_1.sorted.bam
K0432_spike_in__05_from_pool_Gastric_label_Gastric_replicate_1,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0432_spike_in__05_from_pool_Gastric_label_Gastric_replicate_1.sorted.bam
K0384_spike_in__05_from_pool_Gastric_label_Gastric_replicate_1,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0384_spike_in__05_from_pool_Gastric_label_Gastric_replicate_1.sorted.bam
K0776_spike_in__05_from_ZMG053S_label_Gastric_replicate_1,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0776_spike_in__05_from_ZMG053S_label_Gastric_replicate_1.sorted.bam
K0197_spike_in__05_from_pool_Gastric_label_Gastric_replicate_1,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0197_spike_in__05_from_pool_Gastric_label_Gastric_replicate_1.sorted.bam
K0384_spike_in__05_from_pool_Gastric_label_Gastric_replicate_2,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0384_spike_in__05_from_pool_Gastric_label_Gastric_replicate_2.sorted.bam
K0438_spike_in__05_from_pool_Gastric_label_Gastric_replicate_2,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0438_spike_in__05_from_pool_Gastric_label_Gastric_replicate_2.sorted.bam
K0522_spike_in__05_from_pool_Gastric_label_Gastric_replicate_1,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0522_spike_in__05_from_pool_Gastric_label_Gastric_replicate_1.sorted.bam
K0AP74_spike_in__05_from_pool_Liver_label_Liver_replicate_1,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0AP74_spike_in__05_from_pool_Liver_label_Liver_replicate_1.sorted.bam
K0838_spike_in__05_from_pool_Liver_label_Liver_replicate_1,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0838_spike_in__05_from_pool_Liver_label_Liver_replicate_1.sorted.bam
LBMB131_spike_in__05_from_pool_Liver_label_Liver_replicate_1,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/LBMB131_spike_in__05_from_pool_Liver_label_Liver_replicate_1.sorted.bam
KAAH46_spike_in__05_from_pool_Liver_label_Liver_replicate_1,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/KAAH46_spike_in__05_from_pool_Liver_label_Liver_replicate_1.sorted.bam
K4AF83_spike_in__05_from_pool_Liver_label_Liver_replicate_1,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K4AF83_spike_in__05_from_pool_Liver_label_Liver_replicate_1.sorted.bam
KAAH46_spike_in__05_from_pool_Liver_label_Liver_replicate_0,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/KAAH46_spike_in__05_from_pool_Liver_label_Liver_replicate_0.sorted.bam
K2AD73_spike_in__05_from_pool_Liver_label_Liver_replicate_0,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K2AD73_spike_in__05_from_pool_Liver_label_Liver_replicate_0.sorted.bam
K0AG44_spike_in__05_from_pool_Liver_label_Liver_replicate_0,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0AG44_spike_in__05_from_pool_Liver_label_Liver_replicate_0.sorted.bam
K0AAAG03_spike_in__05_from_pool_Liver_label_Liver_replicate_1,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0AAAG03_spike_in__05_from_pool_Liver_label_Liver_replicate_1.sorted.bam
K2523_spike_in__05_from_pool_Liver_label_Liver_replicate_0,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K2523_spike_in__05_from_pool_Liver_label_Liver_replicate_0.sorted.bam
KAAH46_spike_in__05_from_pool_Liver_label_Liver_replicate_2,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/KAAH46_spike_in__05_from_pool_Liver_label_Liver_replicate_2.sorted.bam
K1016_spike_in__05_from_pool_Liver_label_Liver_replicate_0,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K1016_spike_in__05_from_pool_Liver_label_Liver_replicate_0.sorted.bam
K0947_spike_in__05_from_pool_Liver_label_Liver_replicate_0,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0947_spike_in__05_from_pool_Liver_label_Liver_replicate_0.sorted.bam
K4AE23_spike_in__05_from_pool_Liver_label_Liver_replicate_2,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K4AE23_spike_in__05_from_pool_Liver_label_Liver_replicate_2.sorted.bam
KAAA64_spike_in__05_from_pool_Liver_label_Liver_replicate_0,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/KAAA64_spike_in__05_from_pool_Liver_label_Liver_replicate_0.sorted.bam
K1572_spike_in__05_from_pool_Liver_label_Liver_replicate_2,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K1572_spike_in__05_from_pool_Liver_label_Liver_replicate_2.sorted.bam
KACC94R1_spike_in__05_from_pool_Liver_label_Liver_replicate_1,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/KACC94R1_spike_in__05_from_pool_Liver_label_Liver_replicate_1.sorted.bam
KABY19R1_spike_in__05_from_pool_Liver_label_Liver_replicate_0,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/KABY19R1_spike_in__05_from_pool_Liver_label_Liver_replicate_0.sorted.bam
K0446_spike_in__05_from_pool_Liver_label_Liver_replicate_2,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0446_spike_in__05_from_pool_Liver_label_Liver_replicate_2.sorted.bam
K0BAAA40_spike_in__05_from_pool_Liver_label_Liver_replicate_2,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0BAAA40_spike_in__05_from_pool_Liver_label_Liver_replicate_2.sorted.bam
K0AG44_spike_in__05_from_pool_Liver_label_Liver_replicate_2,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0AG44_spike_in__05_from_pool_Liver_label_Liver_replicate_2.sorted.bam
KZAI98_spike_in__05_from_pool_Liver_label_Liver_replicate_0,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/KZAI98_spike_in__05_from_pool_Liver_label_Liver_replicate_0.sorted.bam
KABC54_spike_in__05_from_pool_Liver_label_Liver_replicate_1,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/KABC54_spike_in__05_from_pool_Liver_label_Liver_replicate_1.sorted.bam
KABC54_spike_in__05_from_pool_Liver_label_Liver_replicate_0,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/KABC54_spike_in__05_from_pool_Liver_label_Liver_replicate_0.sorted.bam
K1016_spike_in__05_from_pool_Liver_label_Liver_replicate_2,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K1016_spike_in__05_from_pool_Liver_label_Liver_replicate_2.sorted.bam
KAAF17_spike_in__05_from_pool_Liver_label_Liver_replicate_2,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/KAAF17_spike_in__05_from_pool_Liver_label_Liver_replicate_2.sorted.bam
K0AAAK35_spike_in__05_from_pool_Liver_label_Liver_replicate_1,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0AAAK35_spike_in__05_from_pool_Liver_label_Liver_replicate_1.sorted.bam
K4AF83_spike_in__05_from_pool_Liver_label_Liver_replicate_0,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K4AF83_spike_in__05_from_pool_Liver_label_Liver_replicate_0.sorted.bam
K4AF63_spike_in__05_from_pool_Liver_label_Liver_replicate_2,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K4AF63_spike_in__05_from_pool_Liver_label_Liver_replicate_2.sorted.bam
K2AD73_spike_in__05_from_pool_Liver_label_Liver_replicate_2,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K2AD73_spike_in__05_from_pool_Liver_label_Liver_replicate_2.sorted.bam
KAAF17_spike_in__05_from_pool_Liver_label_Liver_replicate_1,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/KAAF17_spike_in__05_from_pool_Liver_label_Liver_replicate_1.sorted.bam
K0AP80_spike_in__05_from_pool_Liver_label_Liver_replicate_2,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0AP80_spike_in__05_from_pool_Liver_label_Liver_replicate_2.sorted.bam
K0AT09_spike_in__05_from_pool_Liver_label_Liver_replicate_0,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0AT09_spike_in__05_from_pool_Liver_label_Liver_replicate_0.sorted.bam
K0923_spike_in__05_from_pool_Liver_label_Liver_replicate_1,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0923_spike_in__05_from_pool_Liver_label_Liver_replicate_1.sorted.bam
KZAB23_spike_in__05_from_pool_Liver_label_Liver_replicate_1,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/KZAB23_spike_in__05_from_pool_Liver_label_Liver_replicate_1.sorted.bam
K2379_spike_in__05_from_pool_Liver_label_Liver_replicate_2,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K2379_spike_in__05_from_pool_Liver_label_Liver_replicate_2.sorted.bam
LBMB131_spike_in__05_from_pool_Liver_label_Liver_replicate_2,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/LBMB131_spike_in__05_from_pool_Liver_label_Liver_replicate_2.sorted.bam
KACG04_spike_in__05_from_pool_Liver_label_Liver_replicate_0,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/KACG04_spike_in__05_from_pool_Liver_label_Liver_replicate_0.sorted.bam
KAAF19_spike_in__05_from_pool_Liver_label_Liver_replicate_2,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/KAAF19_spike_in__05_from_pool_Liver_label_Liver_replicate_2.sorted.bam
K1455_spike_in__05_from_pool_Liver_label_Liver_replicate_2,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K1455_spike_in__05_from_pool_Liver_label_Liver_replicate_2.sorted.bam
KZAB23_spike_in__05_from_pool_Liver_label_Liver_replicate_2,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/KZAB23_spike_in__05_from_pool_Liver_label_Liver_replicate_2.sorted.bam
KAAA64_spike_in__05_from_pool_Liver_label_Liver_replicate_2,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/KAAA64_spike_in__05_from_pool_Liver_label_Liver_replicate_2.sorted.bam
KAAF17_spike_in__05_from_pool_Liver_label_Liver_replicate_0,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/KAAF17_spike_in__05_from_pool_Liver_label_Liver_replicate_0.sorted.bam
K0DAAA20_spike_in__05_from_pool_Liver_label_Liver_replicate_2,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0DAAA20_spike_in__05_from_pool_Liver_label_Liver_replicate_2.sorted.bam
K0AAAG04_spike_in__05_from_pool_Liver_label_Liver_replicate_1,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0AAAG04_spike_in__05_from_pool_Liver_label_Liver_replicate_1.sorted.bam
K4AF03_spike_in__05_from_pool_Liver_label_Liver_replicate_0,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K4AF03_spike_in__05_from_pool_Liver_label_Liver_replicate_0.sorted.bam
K0106_spike_in__05_from_pool_Liver_label_Liver_replicate_1,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0106_spike_in__05_from_pool_Liver_label_Liver_replicate_1.sorted.bam
K2AA15_spike_in__05_from_pool_Liver_label_Liver_replicate_1,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K2AA15_spike_in__05_from_pool_Liver_label_Liver_replicate_1.sorted.bam
K0AP80_spike_in__05_from_pool_Liver_label_Liver_replicate_0,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0AP80_spike_in__05_from_pool_Liver_label_Liver_replicate_0.sorted.bam
KABX53_spike_in__05_from_pool_Liver_label_Liver_replicate_0,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/KABX53_spike_in__05_from_pool_Liver_label_Liver_replicate_0.sorted.bam
KZAB60_spike_in__05_from_pool_Liver_label_Liver_replicate_1,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/KZAB60_spike_in__05_from_pool_Liver_label_Liver_replicate_1.sorted.bam
K0925_spike_in__05_from_pool_Liver_label_Liver_replicate_1,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K0925_spike_in__05_from_pool_Liver_label_Liver_replicate_1.sorted.bam
K2AB71_spike_in__05_from_pool_Liver_label_Liver_replicate_1,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K2AB71_spike_in__05_from_pool_Liver_label_Liver_replicate_1.sorted.bam
LBMB113_spike_in__05_from_pool_Liver_label_Liver_replicate_1,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/LBMB113_spike_in__05_from_pool_Liver_label_Liver_replicate_1.sorted.bam
K2AA15_spike_in__05_from_pool_Liver_label_Liver_replicate_0,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K2AA15_spike_in__05_from_pool_Liver_label_Liver_replicate_0.sorted.bam
LBMB054_spike_in__05_from_pool_Liver_label_Liver_replicate_1,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/LBMB054_spike_in__05_from_pool_Liver_label_Liver_replicate_1.sorted.bam
K1455_spike_in__05_from_pool_Liver_label_Liver_replicate_0,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/071024_spike_in_TMD_samples_use_tissue_highdepth_bosung/01_Subsampling_merge_sort_index/K1455_spike_in__05_from_pool_Liver_label_Liver_replicate_0.sorted.bam
