,SampleID,Spike_in_label,Spike_in_ratio,ichorCNA
6863,K3AC98_spike_in__005_from_ZNL17S_label_Lung_replicate_0,Lung,5.0,0.04344
6864,KZAC21_spike_in__005_from_ZNL11S_label_Lung_replicate_0,Lung,5.0,0.0262
6865,KACH85_spike_in__005_from_ZNL17S_label_Lung_replicate_2,Lung,5.0,0.01854
6866,K0AAAB41_spike_in__005_from_ZNL17S_label_Lung_replicate_2,Lung,5.0,0.02235
6867,KZBA20_spike_in__005_from_ZNL10S_label_Lung_replicate_1,Lung,5.0,0.07031
6868,KAAA64_spike_in__005_from_ZNL17S_label_Lung_replicate_2,Lung,5.0,0.02651
6869,K0AAAC84_spike_in__005_from_ZNL11S_label_Lung_replicate_1,Lung,5.0,0.03148
6870,K1572_spike_in__005_from_ZNL11S_label_Lung_replicate_1,Lung,5.0,0.03363
6871,K4AG50_spike_in__005_from_ZNL17S_label_Lung_replicate_2,Lung,5.0,0.01943
6872,K4AI70_spike_in__005_from_pool_Lung_label_Lung_replicate_1,Lung,5.0,0.03744
6873,LBGS110_spike_in__005_from_ZNL10S_label_Lung_replicate_2,Lung,5.0,0.05515
6874,K2540_spike_in__005_from_ZNL10S_label_Lung_replicate_0,Lung,5.0,0.06787
6875,KACH85_spike_in__005_from_ZNL11S_label_Lung_replicate_0,Lung,5.0,0.03053
6876,K0AB58_spike_in__005_from_ZNL11S_label_Lung_replicate_0,Lung,5.0,0.03904
6877,KAAH50_spike_in__005_from_ZNL11S_label_Lung_replicate_2,Lung,5.0,0.03838
6878,K0AG42_spike_in__005_from_ZNL13S_label_Lung_replicate_1,Lung,5.0,0.03518
6879,LBGS087R2_spike_in__005_from_ZNL11S_label_Lung_replicate_0,Lung,5.0,0.0412
6880,K0AAAD61_spike_in__005_from_ZNL17S_label_Lung_replicate_2,Lung,5.0,0.03817
6881,KAAH78_spike_in__005_from_ZNL10S_label_Lung_replicate_1,Lung,5.0,0.0345
6882,K0AR72_spike_in__005_from_ZNL13S_label_Lung_replicate_2,Lung,5.0,0.02995
6883,KAAH50_spike_in__005_from_pool_Lung_label_Lung_replicate_0,Lung,5.0,0.04038
6884,K1572_spike_in__005_from_ZNL17S_label_Lung_replicate_2,Lung,5.0,0.02734
6885,KAAA64_spike_in__005_from_ZNL10S_label_Lung_replicate_2,Lung,5.0,0.06022
6886,K0925_spike_in__005_from_ZNL11S_label_Lung_replicate_1,Lung,5.0,0.03294
6887,K0AAAD60_spike_in__005_from_ZNL10S_label_Lung_replicate_0,Lung,5.0,0.05403
6888,KAAC62_spike_in__005_from_ZNL17S_label_Lung_replicate_2,Lung,5.0,0.02581
6889,K1572_spike_in__005_from_ZNL17S_label_Lung_replicate_1,Lung,5.0,0.02251
6890,K2540_spike_in__005_from_ZNL17S_label_Lung_replicate_2,Lung,5.0,0.02445
6891,K0672_spike_in__005_from_ZNL10S_label_Lung_replicate_0,Lung,5.0,0.06959
6892,K2071_spike_in__005_from_ZNL17S_label_Lung_replicate_2,Lung,5.0,0.0251
6893,K0AR20_spike_in__005_from_ZNL10S_label_Lung_replicate_1,Lung,5.0,0.04489
6894,K4AA93_spike_in__005_from_ZNL17S_label_Lung_replicate_2,Lung,5.0,0.01751
6895,K2540_spike_in__005_from_pool_Lung_label_Lung_replicate_2,Lung,5.0,0.02689
6896,K0AB58_spike_in__005_from_pool_Lung_label_Lung_replicate_1,Lung,5.0,0.03743
6897,KZBA20_spike_in__005_from_ZNL17S_label_Lung_replicate_0,Lung,5.0,0.02052
6898,K4AA96_spike_in__005_from_pool_Lung_label_Lung_replicate_0,Lung,5.0,0.02798
6899,K4AI70_spike_in__005_from_ZNL17S_label_Lung_replicate_2,Lung,5.0,0.02837
6900,K0AG44_spike_in__005_from_pool_Lung_label_Lung_replicate_1,Lung,5.0,0.02819
6901,KAAH50_spike_in__005_from_ZNL13S_label_Lung_replicate_2,Lung,5.0,0.04062
6902,K0AR72_spike_in__005_from_ZNL10S_label_Lung_replicate_1,Lung,5.0,0.04123
6903,KZAC21_spike_in__005_from_ZNL13S_label_Lung_replicate_2,Lung,5.0,0.01603
6904,KAAE40_spike_in__005_from_ZNL13S_label_Lung_replicate_1,Lung,5.0,0.02918
6905,K4AC60_spike_in__005_from_ZNL11S_label_Lung_replicate_1,Lung,5.0,0.03533
6906,KAAZ35_spike_in__005_from_ZNL11S_label_Lung_replicate_2,Lung,5.0,0.02479
6907,KABP41_spike_in__005_from_ZNL13S_label_Lung_replicate_1,Lung,5.0,0.0472
6908,K4AD41_spike_in__005_from_ZNL11S_label_Lung_replicate_1,Lung,5.0,0.01391
6909,K0AAAC84_spike_in__005_from_ZNL11S_label_Lung_replicate_0,Lung,5.0,0.03535
6910,K4AI18_spike_in__005_from_pool_Lung_label_Lung_replicate_1,Lung,5.0,0.02783
6911,K0AO34_spike_in__005_from_ZNL11S_label_Lung_replicate_0,Lung,5.0,0.03705
6912,K0925_spike_in__005_from_ZNL11S_label_Lung_replicate_0,Lung,5.0,0.03291
6913,K2540_spike_in__005_from_pool_Lung_label_Lung_replicate_1,Lung,5.0,0.02644
6914,K0AJ31_spike_in__005_from_ZNL17S_label_Lung_replicate_1,Lung,5.0,0.01528
6915,K4AA93_spike_in__005_from_ZNL17S_label_Lung_replicate_0,Lung,5.0,0.01352
6916,K4AI70_spike_in__005_from_ZNL11S_label_Lung_replicate_0,Lung,5.0,0.0372
6917,K1460_spike_in__005_from_pool_Lung_label_Lung_replicate_1,Lung,5.0,0.02137
6918,K0672_spike_in__005_from_ZNL17S_label_Lung_replicate_2,Lung,5.0,0.02206
6919,K1572_spike_in__005_from_pool_Lung_label_Lung_replicate_0,Lung,5.0,0.02398
6920,K0AAAD60_spike_in__005_from_ZNL17S_label_Lung_replicate_0,Lung,5.0,0.03634
6921,K0115_spike_in__005_from_pool_Lung_label_Lung_replicate_1,Lung,5.0,0.01422
6922,K0AAAI19_spike_in__005_from_pool_Lung_label_Lung_replicate_1,Lung,5.0,0.01377
6923,K4AD32_spike_in__005_from_ZNL11S_label_Lung_replicate_0,Lung,5.0,0.0262
6924,K4AE37_spike_in__005_from_ZNL11S_label_Lung_replicate_2,Lung,5.0,0.03508
6925,LBGS087R2_spike_in__005_from_ZNL10S_label_Lung_replicate_0,Lung,5.0,0.06425
6926,K4AG50_spike_in__005_from_ZNL17S_label_Lung_replicate_1,Lung,5.0,0.02569
6927,K0AG44_spike_in__005_from_ZNL13S_label_Lung_replicate_1,Lung,5.0,0.02259
6928,K0AAAC84_spike_in__005_from_ZNL10S_label_Lung_replicate_1,Lung,5.0,0.03699
6929,K2540_spike_in__005_from_ZNL10S_label_Lung_replicate_1,Lung,5.0,0.03482
6930,K0AG44_spike_in__005_from_ZNL10S_label_Lung_replicate_0,Lung,5.0,0.05224
6931,K2AB44_spike_in__005_from_ZNL11S_label_Lung_replicate_2,Lung,5.0,0.0305
6932,K0AAAC84_spike_in__005_from_pool_Lung_label_Lung_replicate_0,Lung,5.0,0.02564
6933,K0AR72_spike_in__005_from_pool_Lung_label_Lung_replicate_2,Lung,5.0,0.02701
6934,KAAA64_spike_in__005_from_ZNL11S_label_Lung_replicate_0,Lung,5.0,0.03608
6935,K0AO34_spike_in__005_from_pool_Lung_label_Lung_replicate_2,Lung,5.0,0.03441
6936,K4AD41_spike_in__005_from_ZNL17S_label_Lung_replicate_1,Lung,5.0,0.01706
6937,K4AC60_spike_in__005_from_ZNL11S_label_Lung_replicate_2,Lung,5.0,0.0347
6938,K1456_spike_in__01_from_ZNB034SR1_label_Breast_replicate_0,Breast,10.0,0.05819
6939,K0AQ54_spike_in__01_from_ZNB04SR2_label_Breast_replicate_0,Breast,10.0,0.0497
6940,K3AF26_spike_in__01_from_ZNB35S_label_Breast_replicate_2,Breast,10.0,0.03181
6941,K0AI61_spike_in__01_from_ZNB07S_label_Breast_replicate_1,Breast,10.0,0.05877
6942,KZAF65_spike_in__01_from_ZNB35S_label_Breast_replicate_1,Breast,10.0,0.03006
6943,K0AQ64_spike_in__01_from_ZNB12S_label_Breast_replicate_2,Breast,10.0,0.03137
6944,K1380_spike_in__01_from_ZNB07S_label_Breast_replicate_2,Breast,10.0,0.06931
6945,KZAF65_spike_in__01_from_ZNB12S_label_Breast_replicate_0,Breast,10.0,0.02331
6946,K0531_spike_in__01_from_pool_Breast_label_Breast_replicate_1,Breast,10.0,0.03622
6947,K0AC61_spike_in__01_from_ZNB35S_label_Breast_replicate_1,Breast,10.0,0.04118
6948,K2AA15_spike_in__01_from_ZNB07S_label_Breast_replicate_0,Breast,10.0,0.0844
6949,K2304_spike_in__01_from_ZNB12S_label_Breast_replicate_2,Breast,10.0,0.02487
6950,K0DAAA44_spike_in__01_from_ZNB12S_label_Breast_replicate_1,Breast,10.0,0.02485
6951,K0AI61_spike_in__01_from_ZNB04SR2_label_Breast_replicate_1,Breast,10.0,0.05871
6952,LBMB054_spike_in__01_from_ZNB35S_label_Breast_replicate_0,Breast,10.0,0.03011
6953,K4AD21_spike_in__01_from_pool_Breast_label_Breast_replicate_0,Breast,10.0,0.0438
6954,K2001_spike_in__01_from_ZNB20S_label_Breast_replicate_0,Breast,10.0,0.0707
6955,K0434_spike_in__01_from_ZNB034SR1_label_Breast_replicate_2,Breast,10.0,0.06043
6956,K0531_spike_in__01_from_ZNB07S_label_Breast_replicate_0,Breast,10.0,0.06403
6957,K0AL23_spike_in__01_from_ZNB07S_label_Breast_replicate_1,Breast,10.0,0.06401
6958,K0AF72_spike_in__01_from_ZNB35S_label_Breast_replicate_0,Breast,10.0,0.02647
6959,K3AF26_spike_in__01_from_ZNB07S_label_Breast_replicate_1,Breast,10.0,0.05547
6960,K0DAAA26_spike_in__01_from_pool_Breast_label_Breast_replicate_2,Breast,10.0,0.0588
6961,K0DAAA44_spike_in__01_from_pool_Breast_label_Breast_replicate_2,Breast,10.0,0.04025
6962,K2540_spike_in__01_from_pool_Breast_label_Breast_replicate_1,Breast,10.0,0.03413
6963,K1380_spike_in__01_from_ZNB034SR1_label_Breast_replicate_2,Breast,10.0,0.04982
6964,LBMB054_spike_in__01_from_ZNB12S_label_Breast_replicate_0,Breast,10.0,0.02653
6965,K0CAAA43_spike_in__01_from_pool_Breast_label_Breast_replicate_1,Breast,10.0,0.03015
6966,K2139_spike_in__01_from_pool_Breast_label_Breast_replicate_1,Breast,10.0,0.04354
6967,K0AI90_spike_in__01_from_ZNB034SR1_label_Breast_replicate_2,Breast,10.0,0.04034
6968,K1456_spike_in__01_from_ZNB04SR2_label_Breast_replicate_2,Breast,10.0,0.06799
6969,K2139_spike_in__01_from_pool_Breast_label_Breast_replicate_0,Breast,10.0,0.04499
6970,K0AI61_spike_in__01_from_pool_Breast_label_Breast_replicate_1,Breast,10.0,0.03735
6971,K0AI61_spike_in__01_from_ZNB35S_label_Breast_replicate_0,Breast,10.0,0.03571
6972,K0DAAA44_spike_in__01_from_ZNB034SR1_label_Breast_replicate_2,Breast,10.0,0.04269
6973,K0432_spike_in__01_from_ZNB07S_label_Breast_replicate_2,Breast,10.0,0.06501
6974,K4AD32_spike_in__01_from_pool_Breast_label_Breast_replicate_1,Breast,10.0,0.03514
6975,K2304_spike_in__01_from_ZNB12S_label_Breast_replicate_1,Breast,10.0,0.02342
6976,K2139_spike_in__01_from_ZNB35S_label_Breast_replicate_0,Breast,10.0,0.03454
6977,K4AD32_spike_in__01_from_ZNB04SR2_label_Breast_replicate_1,Breast,10.0,0.0568
6978,K1586_spike_in__01_from_ZNB12S_label_Breast_replicate_1,Breast,10.0,0.02067
6979,K0AQ54_spike_in__01_from_ZNB07S_label_Breast_replicate_1,Breast,10.0,0.07348
6980,K0AL23_spike_in__01_from_ZNB20S_label_Breast_replicate_1,Breast,10.0,0.07332
6981,KZAR34_spike_in__01_from_ZNB07S_label_Breast_replicate_1,Breast,10.0,0.06655
6982,K0AQ64_spike_in__01_from_ZNB20S_label_Breast_replicate_1,Breast,10.0,0.07665
6983,K3AE58_spike_in__01_from_ZNB12S_label_Breast_replicate_2,Breast,10.0,0.04087
6984,K0599_spike_in__01_from_pool_Breast_label_Breast_replicate_1,Breast,10.0,0.05427
6985,K1936_spike_in__01_from_pool_Breast_label_Breast_replicate_1,Breast,10.0,0.04728
6986,K0AQ54_spike_in__01_from_ZNB35S_label_Breast_replicate_0,Breast,10.0,0.02907
6987,K0599_spike_in__01_from_ZNB04SR2_label_Breast_replicate_0,Breast,10.0,0.06422
6988,KZAC84_spike_in__01_from_ZNB35S_label_Breast_replicate_0,Breast,10.0,0.02542
6989,K0AAAD60_spike_in__01_from_ZNB07S_label_Breast_replicate_0,Breast,10.0,0.06532
6990,KZAC84_spike_in__01_from_ZNB20S_label_Breast_replicate_0,Breast,10.0,0.0642
6991,K0AI61_spike_in__01_from_ZNB12S_label_Breast_replicate_1,Breast,10.0,0.02548
6992,K2001_spike_in__01_from_ZNB35S_label_Breast_replicate_0,Breast,10.0,0.03425
6993,K4AD21_spike_in__01_from_ZNB35S_label_Breast_replicate_2,Breast,10.0,0.03714
6994,K0AL23_spike_in__01_from_pool_Breast_label_Breast_replicate_1,Breast,10.0,0.03613
6995,K0AR30_spike_in__01_from_ZNB35S_label_Breast_replicate_1,Breast,10.0,0.03368
6996,K0531_spike_in__01_from_pool_Breast_label_Breast_replicate_0,Breast,10.0,0.04817
6997,K4AD21_spike_in__01_from_ZNB35S_label_Breast_replicate_1,Breast,10.0,0.04145
6998,K0CAAA43_spike_in__01_from_ZNB07S_label_Breast_replicate_0,Breast,10.0,0.05975
6999,K0AAAD60_spike_in__01_from_ZNB034SR1_label_Breast_replicate_1,Breast,10.0,0.05984
7000,K0434_spike_in__01_from_ZNB12S_label_Breast_replicate_1,Breast,10.0,0.01499
7001,K2304_spike_in__01_from_ZNB07S_label_Breast_replicate_0,Breast,10.0,0.05054
7002,KABH80_spike_in__01_from_ZNB034SR1_label_Breast_replicate_0,Breast,10.0,0.04646
7003,K0AAAG03_spike_in__01_from_pool_Breast_label_Breast_replicate_2,Breast,10.0,0.02944
7004,K0AQ64_spike_in__01_from_ZNB35S_label_Breast_replicate_1,Breast,10.0,0.0339
7005,K1380_spike_in__01_from_ZNB04SR2_label_Breast_replicate_2,Breast,10.0,0.04939
7006,K0AC61_spike_in__01_from_pool_Breast_label_Breast_replicate_0,Breast,10.0,0.04682
7007,KAAG96_spike_in__01_from_ZNB07S_label_Breast_replicate_1,Breast,10.0,0.07999
7008,KAAE40_spike_in__01_from_ZNB35S_label_Breast_replicate_0,Breast,10.0,0.03342
7009,KAAG96_spike_in__01_from_ZNB07S_label_Breast_replicate_0,Breast,10.0,0.08533
7010,K2139_spike_in__01_from_ZNB12S_label_Breast_replicate_1,Breast,10.0,0.03108
7011,K0531_spike_in__01_from_ZNB20S_label_Breast_replicate_2,Breast,10.0,0.07258
7012,K0AI90_spike_in__01_from_ZNB07S_label_Breast_replicate_0,Breast,10.0,0.06214
7013,KABH80_spike_in__01_from_ZNB07S_label_Breast_replicate_0,Breast,10.0,0.07753
7014,KABH80_spike_in__01_from_ZNB04SR2_label_Breast_replicate_0,Breast,10.0,0.06162
7015,K4AE20_spike_in__01_from_ZNB12S_label_Breast_replicate_0,Breast,10.0,0.0312
7016,K0531_spike_in__01_from_ZNB04SR2_label_Breast_replicate_2,Breast,10.0,0.05982
7017,K0AL23_spike_in__01_from_ZNB07S_label_Breast_replicate_2,Breast,10.0,0.06313
7018,KAAE40_spike_in__01_from_ZNB35S_label_Breast_replicate_2,Breast,10.0,0.03266
7019,K3AD49_spike_in__01_from_ZNB35S_label_Breast_replicate_2,Breast,10.0,0.04052
7020,K2AA15_spike_in__01_from_ZNB034SR1_label_Breast_replicate_0,Breast,10.0,0.05582
7021,K0AQ54_spike_in__01_from_pool_Breast_label_Breast_replicate_1,Breast,10.0,0.0379
7022,K1586_spike_in__01_from_ZNB35S_label_Breast_replicate_2,Breast,10.0,0.0301
7023,LBGS087R2_spike_in__01_from_pool_Breast_label_Breast_replicate_2,Breast,10.0,0.04167
7024,KZAB38_spike_in__01_from_ZNB04SR2_label_Breast_replicate_2,Breast,10.0,0.06279
7025,KAAG96_spike_in__01_from_pool_Breast_label_Breast_replicate_0,Breast,10.0,0.04284
7026,K0599_spike_in__01_from_ZNB04SR2_label_Breast_replicate_2,Breast,10.0,0.06544
7027,K1380_spike_in__01_from_ZNB35S_label_Breast_replicate_0,Breast,10.0,0.04041
7028,K2AA15_spike_in__01_from_ZNB35S_label_Breast_replicate_2,Breast,10.0,0.04472
7029,K0AQ54_spike_in__01_from_ZNB034SR1_label_Breast_replicate_0,Breast,10.0,0.05198
7030,K1586_spike_in__01_from_ZNB034SR1_label_Breast_replicate_2,Breast,10.0,0.04892
7031,K0AC61_spike_in__01_from_ZNB07S_label_Breast_replicate_2,Breast,10.0,0.07848
7032,K0AQ54_spike_in__01_from_ZNB034SR1_label_Breast_replicate_1,Breast,10.0,0.05259
7033,K0AL23_spike_in__01_from_ZNB12S_label_Breast_replicate_2,Breast,10.0,0.02408
7034,K4AD32_spike_in__01_from_ZNB35S_label_Breast_replicate_2,Breast,10.0,0.02627
7035,K0531_spike_in__01_from_ZNB07S_label_Breast_replicate_1,Breast,10.0,0.05897
7036,K0CAAA43_spike_in__01_from_ZNB35S_label_Breast_replicate_2,Breast,10.0,0.02727
7037,K0DAAA44_spike_in__01_from_ZNB04SR2_label_Breast_replicate_1,Breast,10.0,0.05884
7038,K0AH16_spike_in__01_from_ZMC061SR1_label_CRC_replicate_0,CRC,10.0,0.03574
7039,K4AA55_spike_in__01_from_ZMC061SR1_label_CRC_replicate_2,CRC,10.0,0.03342
7040,K4AA26_spike_in__01_from_ZMC063SR1_label_CRC_replicate_2,CRC,10.0,0.03498
7041,K0AE35_spike_in__01_from_ZMC061SR1_label_CRC_replicate_2,CRC,10.0,0.0401
7042,KZBC37_spike_in__01_from_ZMC061SR1_label_CRC_replicate_2,CRC,10.0,0.04288
7043,KAAR12_spike_in__01_from_ZMC068SR1_label_CRC_replicate_0,CRC,10.0,0.04565
7044,KZAP65_spike_in__01_from_ZNC06S_label_CRC_replicate_0,CRC,10.0,0.04329
7045,K4AA54_spike_in__01_from_ZMC061SR1_label_CRC_replicate_2,CRC,10.0,0.03773
7046,KZAF86_spike_in__01_from_ZMC063SR1_label_CRC_replicate_0,CRC,10.0,0.03793
7047,KZAW95_spike_in__01_from_ZMC068SR1_label_CRC_replicate_1,CRC,10.0,0.05015
7048,KAAS01_spike_in__01_from_pool_CRC_label_CRC_replicate_0,CRC,10.0,0.03359
7049,K0AAAB01_spike_in__01_from_pool_CRC_label_CRC_replicate_1,CRC,10.0,0.04593
7050,K4AD78_spike_in__01_from_pool_CRC_label_CRC_replicate_2,CRC,10.0,0.04026
7051,KZAT70_spike_in__01_from_ZMC068SR1_label_CRC_replicate_2,CRC,10.0,0.04462
7052,KAAS01_spike_in__01_from_ZMC068SR1_label_CRC_replicate_1,CRC,10.0,0.04209
7053,K0AR78_spike_in__01_from_pool_CRC_label_CRC_replicate_1,CRC,10.0,0.03977
7054,K4AE20_spike_in__01_from_ZNC06S_label_CRC_replicate_2,CRC,10.0,0.04568
7055,K4AA57_spike_in__01_from_ZMC061SR1_label_CRC_replicate_1,CRC,10.0,0.03812
7056,K0793_spike_in__01_from_ZMC068SR1_label_CRC_replicate_2,CRC,10.0,0.04166
7057,KABG33_spike_in__01_from_ZNC06S_label_CRC_replicate_0,CRC,10.0,0.04685
7058,K4AA55_spike_in__01_from_ZMC061SR1_label_CRC_replicate_1,CRC,10.0,0.0333
7059,K4AA55_spike_in__01_from_ZMC068SR1_label_CRC_replicate_0,CRC,10.0,0.04435
7060,K0AAAB01_spike_in__01_from_ZNC06S_label_CRC_replicate_1,CRC,10.0,0.04438
7061,KAAS01_spike_in__01_from_ZMC068SR1_label_CRC_replicate_0,CRC,10.0,0.04388
7062,KZBC37_spike_in__01_from_ZMC063SR1_label_CRC_replicate_0,CRC,10.0,0.03169
7063,K3AC98_spike_in__01_from_ZMC063SR1_label_CRC_replicate_2,CRC,10.0,0.05191
7064,KABG33_spike_in__01_from_ZNC06S_label_CRC_replicate_2,CRC,10.0,0.04626
7065,K4AE67_spike_in__01_from_pool_CRC_label_CRC_replicate_0,CRC,10.0,0.03331
7066,K0793_spike_in__01_from_ZMC063SR1_label_CRC_replicate_2,CRC,10.0,0.0323
7067,K0AQ91_spike_in__01_from_pool_CRC_label_CRC_replicate_1,CRC,10.0,0.03577
7068,K0AAAI18_spike_in__01_from_pool_CRC_label_CRC_replicate_2,CRC,10.0,0.03945
7069,K0AE35_spike_in__01_from_pool_CRC_label_CRC_replicate_1,CRC,10.0,0.04491
7070,K3AC98_spike_in__01_from_ZMC068SR1_label_CRC_replicate_0,CRC,10.0,0.05509
7071,K3AC98_spike_in__01_from_ZNC06S_label_CRC_replicate_1,CRC,10.0,0.05029
7072,K0AH16_spike_in__01_from_ZNC06S_label_CRC_replicate_2,CRC,10.0,0.04507
7073,K2194_spike_in__01_from_ZNC06S_label_CRC_replicate_2,CRC,10.0,0.04837
7074,K4AE67_spike_in__01_from_ZNC06S_label_CRC_replicate_2,CRC,10.0,0.04994
7075,KZBB25_spike_in__01_from_ZMC063SR1_label_CRC_replicate_2,CRC,10.0,0.03915
7076,K0793_spike_in__01_from_ZMC061SR1_label_CRC_replicate_2,CRC,10.0,0.03221
7077,K4AB26_spike_in__01_from_ZMC061SR1_label_CRC_replicate_2,CRC,10.0,0.03897
7078,K0522_spike_in__01_from_ZNC06S_label_CRC_replicate_0,CRC,10.0,0.05809
7079,KZAI48_spike_in__01_from_ZMC061SR1_label_CRC_replicate_0,CRC,10.0,0.03599
7080,K3AC98_spike_in__01_from_ZMC063SR1_label_CRC_replicate_0,CRC,10.0,0.05408
7081,K4AA54_spike_in__01_from_ZMC068SR1_label_CRC_replicate_2,CRC,10.0,0.0463
7082,K0AAAH53R1_spike_in__01_from_pool_CRC_label_CRC_replicate_1,CRC,10.0,0.02211
7083,KABZ63_spike_in__01_from_ZNC06S_label_CRC_replicate_2,CRC,10.0,0.04765
7084,K4AB26_spike_in__01_from_ZMC061SR1_label_CRC_replicate_0,CRC,10.0,0.0385
7085,K0793_spike_in__01_from_ZMC068SR1_label_CRC_replicate_0,CRC,10.0,0.03957
7086,K0AAAH53R1_spike_in__01_from_ZMC068SR1_label_CRC_replicate_0,CRC,10.0,0.04159
7087,K4AA26_spike_in__01_from_ZNC06S_label_CRC_replicate_1,CRC,10.0,0.05607
7088,KABJ29R1_spike_in__01_from_ZMC063SR1_label_CRC_replicate_1,CRC,10.0,0.04303
7089,K0AR78_spike_in__01_from_ZMC063SR1_label_CRC_replicate_1,CRC,10.0,0.03083
7090,K0793_spike_in__01_from_pool_CRC_label_CRC_replicate_1,CRC,10.0,0.04009
7091,K2AE40_spike_in__01_from_ZNC06S_label_CRC_replicate_1,CRC,10.0,0.05446
7092,K0AAAH53R1_spike_in__01_from_ZMC063SR1_label_CRC_replicate_2,CRC,10.0,0.02633
7093,K0AC37_spike_in__01_from_ZMC061SR1_label_CRC_replicate_1,CRC,10.0,0.04282
7094,K0AE35_spike_in__01_from_pool_CRC_label_CRC_replicate_2,CRC,10.0,0.04886
7095,K0AR40_spike_in__01_from_ZNC06S_label_CRC_replicate_0,CRC,10.0,0.05044
7096,KZAF86_spike_in__01_from_ZNC06S_label_CRC_replicate_0,CRC,10.0,0.05166
7097,KAAS01_spike_in__01_from_ZMC063SR1_label_CRC_replicate_1,CRC,10.0,0.03973
7098,K0AE35_spike_in__01_from_ZNC06S_label_CRC_replicate_2,CRC,10.0,0.04814
7099,K0AAAI18_spike_in__01_from_ZNC06S_label_CRC_replicate_2,CRC,10.0,0.04912
7100,KZBB25_spike_in__01_from_ZMC063SR1_label_CRC_replicate_1,CRC,10.0,0.0431
7101,KAAS01_spike_in__01_from_ZMC063SR1_label_CRC_replicate_0,CRC,10.0,0.03581
7102,KABX53_spike_in__01_from_ZMC063SR1_label_CRC_replicate_2,CRC,10.0,0.04979
7103,KAAF77_spike_in__01_from_ZMC063SR1_label_CRC_replicate_2,CRC,10.0,0.03808
7104,K4AA57_spike_in__01_from_ZMC063SR1_label_CRC_replicate_1,CRC,10.0,0.02816
7105,KZBD24_spike_in__01_from_pool_CRC_label_CRC_replicate_0,CRC,10.0,0.04511
7106,K0AR40_spike_in__01_from_ZMC068SR1_label_CRC_replicate_2,CRC,10.0,0.04237
7107,KZBD24_spike_in__01_from_ZMC061SR1_label_CRC_replicate_0,CRC,10.0,0.0416
7108,KABJ29R1_spike_in__01_from_ZNC06S_label_CRC_replicate_1,CRC,10.0,0.04833
7109,K2AA61_spike_in__01_from_ZMC061SR1_label_CRC_replicate_1,CRC,10.0,0.03601
7110,KZAF86_spike_in__01_from_pool_CRC_label_CRC_replicate_0,CRC,10.0,0.03736
7111,K0522_spike_in__01_from_ZMC061SR1_label_CRC_replicate_1,CRC,10.0,0.03976
7112,K4AJ12_spike_in__01_from_ZNC06S_label_CRC_replicate_1,CRC,10.0,0.04092
7113,KABK18_spike_in__01_from_pool_CRC_label_CRC_replicate_2,CRC,10.0,0.04305
7114,K0AE35_spike_in__01_from_ZNC06S_label_CRC_replicate_0,CRC,10.0,0.05402
7115,KZAN11_spike_in__01_from_ZNC06S_label_CRC_replicate_1,CRC,10.0,0.04203
7116,KHAC73_spike_in__01_from_ZNC06S_label_CRC_replicate_0,CRC,10.0,0.04839
7117,KZAV93_spike_in__01_from_ZNC06S_label_CRC_replicate_2,CRC,10.0,0.05276
7118,KAAT91_spike_in__01_from_ZMC061SR1_label_CRC_replicate_0,CRC,10.0,0.03985
7119,K2AA49_spike_in__01_from_ZMC068SR1_label_CRC_replicate_1,CRC,10.0,0.04669
7120,K0AAAB01_spike_in__01_from_ZMC068SR1_label_CRC_replicate_0,CRC,10.0,0.03964
7121,KZAF86_spike_in__01_from_ZMC063SR1_label_CRC_replicate_2,CRC,10.0,0.03885
7122,K0AAAF38_spike_in__01_from_pool_CRC_label_CRC_replicate_1,CRC,10.0,0.0344
7123,K2523_spike_in__01_from_ZMC068SR1_label_CRC_replicate_1,CRC,10.0,0.04033
7124,KAAW05_spike_in__01_from_ZNC06S_label_CRC_replicate_2,CRC,10.0,0.05012
7125,KABK18_spike_in__01_from_ZMC061SR1_label_CRC_replicate_2,CRC,10.0,0.04659
7126,K0958R1_spike_in__01_from_pool_CRC_label_CRC_replicate_1,CRC,10.0,0.0487
7127,KHAD05R1_spike_in__01_from_ZNC06S_label_CRC_replicate_2,CRC,10.0,0.06226
7128,KHAC73_spike_in__01_from_ZMC061SR1_label_CRC_replicate_0,CRC,10.0,0.03561
7129,K4AE67_spike_in__01_from_ZMC063SR1_label_CRC_replicate_2,CRC,10.0,0.03208
7130,K2AA61_spike_in__01_from_ZMC061SR1_label_CRC_replicate_0,CRC,10.0,0.03585
7131,KAAT91_spike_in__01_from_ZNC06S_label_CRC_replicate_0,CRC,10.0,0.04734
7132,KAAR12_spike_in__01_from_ZMC068SR1_label_CRC_replicate_1,CRC,10.0,0.04484
7133,K0AC37_spike_in__01_from_ZMC063SR1_label_CRC_replicate_2,CRC,10.0,0.05926
7134,KZAW95_spike_in__01_from_ZMC068SR1_label_CRC_replicate_0,CRC,10.0,0.04975
7135,K0AH16_spike_in__01_from_ZMC061SR1_label_CRC_replicate_1,CRC,10.0,0.03778
7136,K0AR78_spike_in__01_from_ZMC068SR1_label_CRC_replicate_0,CRC,10.0,0.05124
7137,KZAN11_spike_in__01_from_ZMC063SR1_label_CRC_replicate_0,CRC,10.0,0.04281
7138,K0642_spike_in__01_from_ZMG053S_label_Gastric_replicate_2,Gastric,10.0,0.03076
